,Feature,Importance
82,ATS.49,0.0
83,ATS.50,0.0
84,ATS.51,0.0
85,ATS.52,0.0
86,ATS.53,0.0
87,ATS.54,0.0
88,ATS.55,0.0
89,ATS.56,0.0
90,ATS.57,0.0
91,ATS.58,9.303195e-07
92,ATS.59,3.4439603e-05
93,ATS.60,0.0
94,ATS.61,0.0
95,ATS.62,6.009494e-08
96,ATS.63,0.0
97,ATS.64,0.0
98,ATS.65,0.0
99,ATS.66,0.0
100,ATS.67,0.0
101,ATS.68,0.0
102,ATS.69,2.5622514e-06
103,ATS.70,0.0
104,ATS.71,0.0
105,ATS.72,0.0
106,ATS.73,0.0
107,ATS.74,0.0
108,ATS.75,0.0
109,ATS.76,0.0
110,ATS.77,0.0
111,ATS.78,0.0
112,ATS.79,0.0
113,ATS.80,0.0
114,ATS.81,0.0
115,ATS.82,0.0
116,ATS.83,0.0
117,ATS.84,0.0
118,ATS.85,0.0
119,ATS.86,0.0
120,ATS.87,0.0
121,ATS.88,0.0
122,ATS.89,0.0
123,ATS.90,0.0
124,ATS.91,0.0
125,ATS.92,0.0035332213
126,ATS.93,0.0
127,ATS.94,0.0
128,ATS.95,0.0
129,ATS.96,0.0
130,ATS.97,0.0
131,ATS.98,0.0
132,AATS,0.00010856333
133,AATS.1,6.262683e-06
134,AATS.2,0.0
135,AATS.3,3.6421863e-08
136,AATS.4,9.0144397e-07
137,AATS.5,0.0
138,AATS.6,0.00084765913
139,AATS.7,0.033655897
140,AATS.8,0.0
141,AATS.9,3.50642e-05
142,AATS.10,0.0
143,AATS.11,0.0007257363
144,AATS.12,0.0
145,AATS.13,1.838555e-05
146,AATS.14,0.00018615692
147,AATS.15,0.0
148,AATS.16,0.0
149,AATS.17,0.0
150,AATS.18,0.00033761334
151,AATS.19,0.0
152,AATS.20,0.060968734
153,AATS.21,2.1042634e-07
154,AATS.22,0.0
155,AATS.23,3.472596e-07
156,AATS.24,0.0015683853
157,AATS.25,0.022440946
158,AATS.26,0.00996677
159,AATS.27,0.00017497959
160,AATS.28,0.0
161,AATS.29,0.0
162,AATS.30,0.00017489491
163,AATS.31,0.003736344
164,AATS.32,1.3593216e-06
165,AATS.33,0.012872922
166,AATS.34,0.0
167,AATS.35,0.0
168,AATS.36,0.0
169,AATS.37,0.0
170,AATS.38,0.0
171,AATS.39,0.0
172,AATS.40,0.0
173,AATS.41,0.00015938797
174,AATS.42,0.0
175,AATS.43,0.0
176,AATS.44,0.0
177,AATS.45,0.0
178,AATS.46,0.0
179,AATS.47,0.0
180,AATS.48,0.0
181,AATS.49,5.759906e-07
182,AATS.50,0.0049619656
183,AATS.51,0.0
184,AATS.52,0.0
185,AATS.53,0.0
186,AATS.54,5.162222e-06
187,AATS.55,0.0
188,AATS.56,0.0
189,AATS.57,1.3148372e-06
190,AATS.58,0.0
191,AATS.59,0.0
192,AATS.60,0.00010720169
193,AATS.61,0.00022415457
194,AATS.62,0.0004214502
195,AATS.63,7.40028e-06
196,AATS.64,0.0
197,AATS.65,0.0
198,AATS.66,0.0
199,AATS.67,2.9882493e-08
200,AATS.68,0.0
201,AATS.69,0.0009042396
202,AATS.70,0.0
203,AATS.71,7.135692e-05
204,AATS.72,0.0
205,AATS.73,2.6387067e-06
206,AATS.74,8.383221e-07
207,AATS.75,0.0
208,AATS.76,0.0
209,AATS.77,0.0
210,AATS.78,0.0
211,AATS.79,0.0
212,AATS.80,0.0
213,AATS.81,0.0
214,AATS.82,0.0
215,AATS.83,0.00034348425
216,AATS.84,0.0
217,AATS.85,0.0
218,AATS.86,8.4506755e-06
219,AATS.87,0.0
220,AATS.88,0.0
221,AATS.89,2.5792272e-06
222,AATS.90,2.5064392e-06
223,AATS.91,3.578543e-08
224,AATS.92,1.3627818e-05
225,AATS.93,5.945932e-06
226,AATS.94,0.0012697227
227,AATS.95,1.5973255e-06
228,AATS.96,0.0
229,AATS.97,0.0
230,AATS.98,0.0
231,ATSC,3.9313854e-05
232,ATSC.1,2.4003537e-06
233,ATSC.2,0.03247429
234,ATSC.3,0.0005542424
235,ATSC.4,1.18721815e-07
236,ATSC.5,0.0
237,ATSC.6,0.00034462134
238,ATSC.7,9.3346614e-05
239,ATSC.8,3.7892773e-05
240,ATSC.9,0.0
241,ATSC.10,9.879151e-05
242,ATSC.11,0.0001757766
243,ATSC.12,3.3498967e-05
244,ATSC.13,5.6786566e-06
245,ATSC.14,1.0561146e-07
246,ATSC.15,2.6109285e-05
247,ATSC.16,1.2372086e-06
248,ATSC.17,0.0004993659
249,ATSC.18,0.0
250,ATSC.19,0.0
251,ATSC.20,0.0032334335
252,ATSC.21,1.676831e-06
253,ATSC.22,9.240016e-06
254,ATSC.23,0.002377689
255,ATSC.24,4.185487e-05
256,ATSC.25,0.0019721466
257,ATSC.26,0.00021298938
258,ATSC.27,0.0
259,ATSC.28,3.5929938e-07
260,ATSC.29,5.5909e-06
261,ATSC.30,0.0005165329
262,ATSC.31,3.290401e-08
263,ATSC.32,0.0019505917
264,ATSC.33,0.0
265,ATSC.34,0.0010858808
266,ATSC.35,0.0020996705
267,ATSC.36,0.0
268,ATSC.37,0.0
269,ATSC.38,0.0
270,ATSC.39,0.0
271,ATSC.40,1.4360656e-06
272,ATSC.41,0.0
273,ATSC.42,0.0
274,ATSC.43,6.8661e-08
275,ATSC.44,8.307045e-08
276,ATSC.45,0.0
277,ATSC.46,0.0
278,ATSC.47,0.0
279,ATSC.48,0.0
280,ATSC.49,0.0
281,ATSC.50,0.0
282,ATSC.51,0.0
283,ATSC.52,0.0012303641
284,ATSC.53,0.0
285,ATSC.54,0.0
286,ATSC.55,0.0
287,ATSC.56,4.0719406e-06
288,ATSC.57,3.764937e-05
289,ATSC.58,0.0
290,ATSC.59,0.0
291,ATSC.60,0.005416457
292,ATSC.61,6.102168e-07
293,ATSC.62,9.7348696e-08
294,ATSC.63,3.8699072e-06
295,ATSC.64,0.0040515857
296,ATSC.65,0.0
297,ATSC.66,0.0
298,ATSC.67,7.7751037e-07
299,ATSC.68,0.0
300,ATSC.69,0.0
301,ATSC.70,0.099370204
302,ATSC.71,6.1069186e-06
303,ATSC.72,0.0006829976
304,ATSC.73,0.012446049
305,ATSC.74,0.0
306,ATSC.75,4.2355768e-07
307,ATSC.76,1.5727398e-06
308,ATSC.77,0.0
309,ATSC.78,1.6523975e-06
310,ATSC.79,3.805385e-07
311,ATSC.80,7.586427e-08
312,ATSC.81,0.0
313,ATSC.82,0.0
314,ATSC.83,0.0
315,ATSC.84,0.0
316,ATSC.85,0.0
317,ATSC.86,0.0
318,ATSC.87,0.0
319,ATSC.88,1.24879e-06
320,ATSC.89,2.0097289e-06
321,ATSC.90,0.0
322,ATSC.91,0.0
323,ATSC.92,0.0
324,ATSC.93,0.03169752
325,ATSC.94,0.0
326,ATSC.95,1.13124834e-07
327,ATSC.96,1.424971e-07
328,ATSC.97,2.6146276e-05
329,ATSC.98,1.2594322e-07
330,ATSC.99,0.0
331,ATSC.100,0.00041423732
332,ATSC.101,0.0
333,ATSC.102,1.8440701e-06
334,ATSC.103,0.0
335,ATSC.104,0.0
336,ATSC.105,5.090295e-05
337,ATSC.106,5.0157236e-05
338,ATSC.107,0.0
339,AATSC,0.00011954343
340,AATSC.1,3.211348e-08
341,AATSC.2,0.0
342,AATSC.3,0.0
343,AATSC.4,0.00023689559
344,AATSC.5,0.0
345,AATSC.6,0.00011528071
346,AATSC.7,1.1361917e-05
347,AATSC.8,0.0
348,AATSC.9,0.0
349,AATSC.10,0.0
350,AATSC.11,0.0
351,AATSC.12,0.00019728651
352,AATSC.13,0.00014821402
353,AATSC.14,1.3762274e-06
354,AATSC.15,2.8354086e-06
355,AATSC.16,5.088144e-07
356,AATSC.17,3.3516782e-05
357,AATSC.18,1.465583e-07
358,AATSC.19,0.0
359,AATSC.20,2.2585996e-07
360,AATSC.21,0.0
361,AATSC.22,0.0
362,AATSC.23,0.0
363,AATSC.24,0.00019336617
364,AATSC.25,0.0
365,AATSC.26,0.0
366,AATSC.27,2.0264079e-07
367,AATSC.28,0.00010532259
368,AATSC.29,6.0150046e-06
369,AATSC.30,0.0
370,AATSC.31,2.4770705e-05
371,AATSC.32,0.0
372,AATSC.33,6.802752e-08
373,AATSC.34,0.0
374,AATSC.35,0.0
375,AATSC.36,0.00012999588
376,AATSC.37,0.0
377,AATSC.38,0.0
378,AATSC.39,0.0
379,AATSC.40,0.0
380,AATSC.41,0.0
381,AATSC.42,0.0
382,AATSC.43,2.8842097e-08
383,AATSC.44,0.0
384,AATSC.45,0.0
385,AATSC.46,0.0
386,AATSC.47,0.0
387,AATSC.48,0.0
388,AATSC.49,0.0
389,AATSC.50,0.0
390,AATSC.51,0.0
391,AATSC.52,0.0
392,AATSC.53,0.0
393,AATSC.54,0.0
394,AATSC.55,0.0
395,AATSC.56,0.0
396,AATSC.57,1.9561757e-07
397,AATSC.58,0.0
398,AATSC.59,1.9084545e-07
399,AATSC.60,0.0
400,AATSC.61,0.0
401,AATSC.62,1.9732974e-07
402,AATSC.63,0.0
403,AATSC.64,0.0
404,AATSC.65,0.0045390823
405,AATSC.66,0.0
406,AATSC.67,0.0
407,AATSC.68,0.0
408,AATSC.69,0.0
409,AATSC.70,1.8742029e-06
410,AATSC.71,2.1280897e-07
411,AATSC.72,0.0
412,AATSC.73,0.0
413,AATSC.74,0.0
414,AATSC.75,0.00010753283
415,AATSC.76,0.0
416,AATSC.77,0.0
417,AATSC.78,0.0
418,AATSC.79,0.0
419,AATSC.80,0.0
420,AATSC.81,0.0
421,AATSC.82,0.0
422,AATSC.83,0.0
423,AATSC.84,0.0
424,AATSC.85,0.0
425,AATSC.86,0.0
426,AATSC.87,0.0
427,AATSC.88,0.00027026626
428,AATSC.89,0.0
429,AATSC.90,0.0
430,AATSC.91,0.0
431,AATSC.92,0.0
432,AATSC.93,0.0
433,AATSC.94,0.0
434,AATSC.95,0.0
435,AATSC.96,0.0
436,AATSC.97,0.0
437,AATSC.98,0.0
438,AATSC.99,0.0
439,AATSC.100,0.0
440,AATSC.101,0.0
441,AATSC.102,0.0
442,AATSC.103,8.341085e-08
443,AATSC.104,0.0
444,AATSC.105,0.0
445,AATSC.106,3.6002886e-05
446,AATSC.107,9.544386e-06
447,MATS,2.9606785e-05
448,MATS.1,0.0
449,MATS.2,0.0
450,MATS.3,0.0043861177
451,MATS.4,0.0
452,MATS.5,0.00010635408
453,MATS.6,0.0029133055
454,MATS.7,0.0
455,MATS.8,0.0
456,MATS.9,0.0
457,MATS.10,0.0
458,MATS.11,0.0
459,MATS.12,0.0
460,MATS.13,0.0
461,MATS.14,6.002635e-08
462,MATS.15,0.0
463,MATS.16,0.0
464,MATS.17,0.0
465,MATS.18,0.0
466,MATS.19,0.0
467,MATS.20,7.68707e-07
468,MATS.21,0.0
469,MATS.22,0.0004439295
470,MATS.23,0.0
471,MATS.24,0.0
472,MATS.25,0.0060465466
473,MATS.26,0.0
474,MATS.27,0.0
475,MATS.28,0.0
476,MATS.29,2.7341292e-08
477,MATS.30,0.001112127
478,MATS.31,5.1290976e-07
479,MATS.32,0.00067009294
480,MATS.33,0.0
481,MATS.34,0.0
482,MATS.35,0.0
483,MATS.36,0.0
484,MATS.37,0.0
485,MATS.38,0.0
486,MATS.39,0.0
487,MATS.40,0.0
488,MATS.41,0.0
489,MATS.42,0.0
490,MATS.43,0.0
491,MATS.44,0.0
492,MATS.45,0.0
493,MATS.46,0.0
494,MATS.47,0.0
495,MATS.48,0.0
496,MATS.49,0.0
497,MATS.50,0.0
498,MATS.51,0.0
499,MATS.52,0.0
500,MATS.53,0.0
501,MATS.54,0.0
502,MATS.55,0.0
503,MATS.56,0.00049056916
504,MATS.57,0.0
505,MATS.58,0.005935747
506,MATS.59,0.0
507,MATS.60,0.0
508,MATS.61,0.0
509,MATS.62,0.0
510,MATS.63,7.8921685e-06
511,MATS.64,0.0
512,MATS.65,0.0
513,MATS.66,0.0
514,MATS.67,0.0
515,MATS.68,0.0
516,MATS.69,8.880902e-08
517,MATS.70,0.0
518,MATS.71,2.7347858e-06
519,MATS.72,0.0
520,MATS.73,0.0769584
521,MATS.74,1.8949984e-07
522,MATS.75,0.0
523,MATS.76,0.0
524,MATS.77,0.0
525,MATS.78,0.0
526,MATS.79,0.0
527,MATS.80,0.0
528,MATS.81,0.0
529,MATS.82,0.0
530,MATS.83,0.0
531,MATS.84,0.0
532,MATS.85,0.0
533,MATS.86,0.0
534,MATS.87,0.0
535,MATS.88,0.0
536,MATS.89,5.437901e-08
537,MATS.90,0.0
538,MATS.91,7.805826e-08
539,MATS.92,0.0
540,MATS.93,6.9903535e-08
541,MATS.94,0.00014355907
542,MATS.95,0.0
543,GATS,0.0
544,GATS.1,0.0
545,GATS.2,0.013887062
546,GATS.3,0.0
547,GATS.4,0.00087666477
548,GATS.5,5.537239e-07
549,GATS.6,5.8424143e-07
550,GATS.7,5.9119193e-06
551,GATS.8,0.0
552,GATS.9,2.917734e-05
553,GATS.10,0.001445459
554,GATS.11,0.0008200213
555,GATS.12,7.5337775e-05
556,GATS.13,3.5500614e-07
557,GATS.14,0.0
558,GATS.15,3.5538496e-06
559,GATS.16,1.7297649e-05
560,GATS.17,1.0933971e-06
561,GATS.18,0.0
562,GATS.19,0.0002486219
563,GATS.20,3.596211e-07
564,GATS.21,0.00020061755
565,GATS.22,0.00012819524
566,GATS.23,1.0375375e-06
567,GATS.24,2.2065709e-07
568,GATS.25,0.0
569,GATS.26,1.0480159e-05
570,GATS.27,1.3290503e-06
571,GATS.28,0.0
572,GATS.29,0.0
573,GATS.30,0.0
574,GATS.31,1.5197369e-06
575,GATS.32,0.0
576,GATS.33,0.0
577,GATS.34,0.0005630477
578,GATS.35,0.0
579,GATS.36,9.361161e-05
580,GATS.37,0.0
581,GATS.38,4.6110385e-05
582,GATS.39,0.0002284945
583,GATS.40,0.0
584,GATS.41,0.0
585,GATS.42,0.01406686
586,GATS.43,0.0
587,GATS.44,0.0
588,GATS.45,0.0
589,GATS.46,3.6228384e-06
590,GATS.47,7.493444e-08
591,GATS.48,0.0
592,GATS.49,0.0
593,GATS.50,0.0
594,GATS.51,0.0
595,GATS.52,5.381945e-05
596,GATS.53,0.0
597,GATS.54,0.0
598,GATS.55,0.0
599,GATS.56,0.0
600,GATS.57,0.004602179
601,GATS.58,1.3337953e-07
602,GATS.59,0.0064567253
603,GATS.60,0.0
604,GATS.61,0.0
605,GATS.62,0.0
606,GATS.63,2.502071e-06
607,GATS.64,1.4384983e-07
608,GATS.65,0.0
609,GATS.66,0.049554203
610,GATS.67,0.0
611,GATS.68,0.0
612,GATS.69,4.825432e-07
613,GATS.70,0.0
614,GATS.71,0.0
615,GATS.72,0.00091907254
616,GATS.73,0.0
617,GATS.74,0.0010205649
618,GATS.75,6.9136604e-08
619,GATS.76,0.0
620,GATS.77,0.0
621,GATS.78,0.0
622,GATS.79,0.044846267
623,GATS.80,0.0
624,GATS.81,4.5306788e-08
625,GATS.82,0.0012001907
626,GATS.83,6.203291e-05
627,GATS.84,0.0
628,GATS.85,0.0
629,GATS.86,4.4213579e-07
630,GATS.87,0.00012851125
631,GATS.88,0.0
632,GATS.89,0.00016789361
633,GATS.90,0.0
634,GATS.91,3.0268342e-07
635,GATS.92,0.0013614952
636,GATS.93,0.0
637,GATS.94,1.16096935e-05
638,GATS.95,5.2792174e-08
639,BCUT,5.71149e-05
640,BCUT.1,4.1226067e-05
641,BCUT.2,0.0
642,BCUT.3,0.0
643,BCUT.4,0.0
644,BCUT.5,2.7207383e-05
645,BCUT.6,0.0
646,BCUT.7,1.7454935e-06
647,BCUT.8,0.0
648,BCUT.9,0.0
649,BCUT.10,0.0
650,BCUT.11,0.0
651,BCUT.12,0.0
652,BCUT.13,0.0
653,BCUT.14,0.0
654,BCUT.15,0.0024621184
655,BCUT.16,0.0
656,BCUT.17,0.0
657,BCUT.18,0.0
658,BCUT.19,0.0
659,BCUT.20,0.0
660,BCUT.21,8.5386637e-07
661,BCUT.22,0.0
662,BCUT.23,0.0
663,BalabanJ,0.0
664,BaryszMatrix,0.0
665,BaryszMatrix.1,0.0
666,BaryszMatrix.2,0.0
667,BaryszMatrix.3,0.0
668,BaryszMatrix.4,0.0007181932
669,BaryszMatrix.5,0.0
670,BaryszMatrix.6,0.0
671,BaryszMatrix.7,0.0
672,BaryszMatrix.8,0.0
673,BaryszMatrix.9,0.0
674,BaryszMatrix.10,0.0
675,BaryszMatrix.11,0.00024171428
676,BaryszMatrix.12,0.0
677,BaryszMatrix.13,0.0
678,BaryszMatrix.14,0.0
679,BaryszMatrix.15,0.0
680,BaryszMatrix.16,0.0
681,BaryszMatrix.17,0.0
682,BaryszMatrix.18,0.0
683,BaryszMatrix.19,0.0
684,BaryszMatrix.20,0.0
685,BaryszMatrix.21,0.0
686,BaryszMatrix.22,0.0
687,BaryszMatrix.23,0.0
688,BaryszMatrix.24,0.0
689,BaryszMatrix.25,0.0
690,BaryszMatrix.26,0.0
691,BaryszMatrix.27,0.0
692,BaryszMatrix.28,0.0
693,BaryszMatrix.29,0.0
694,BaryszMatrix.30,0.00017293464
695,BaryszMatrix.31,0.0
696,BaryszMatrix.32,0.0
697,BaryszMatrix.33,0.0
698,BaryszMatrix.34,0.0
699,BaryszMatrix.35,0.0
700,BaryszMatrix.36,0.0
701,BaryszMatrix.37,0.0
702,BaryszMatrix.38,0.0
703,BaryszMatrix.39,0.0
704,BaryszMatrix.40,0.0
705,BaryszMatrix.41,0.0
706,BaryszMatrix.42,0.0
707,BaryszMatrix.43,0.0
708,BaryszMatrix.44,0.0
709,BaryszMatrix.45,0.0
710,BaryszMatrix.46,0.0
711,BaryszMatrix.47,0.0
712,BaryszMatrix.48,0.0
713,BaryszMatrix.49,0.0
714,BaryszMatrix.50,0.0
715,BaryszMatrix.51,0.0
716,BaryszMatrix.52,0.0
717,BaryszMatrix.53,0.0
718,BaryszMatrix.54,0.0
719,BaryszMatrix.55,0.0
720,BaryszMatrix.56,0.0
721,BaryszMatrix.57,0.0
722,BaryszMatrix.58,0.0
723,BaryszMatrix.59,0.0
724,BaryszMatrix.60,0.0
725,BaryszMatrix.61,0.0
726,BaryszMatrix.62,0.0
727,BaryszMatrix.63,0.0
728,BaryszMatrix.64,0.0
729,BaryszMatrix.65,0.0
730,BaryszMatrix.66,0.0
731,BaryszMatrix.67,0.0
732,BaryszMatrix.68,0.0
733,BaryszMatrix.69,0.0
734,BaryszMatrix.70,0.0
735,BaryszMatrix.71,0.0
736,BaryszMatrix.72,0.0
737,BaryszMatrix.73,0.0
738,BaryszMatrix.74,0.0
739,BaryszMatrix.75,0.0
740,BaryszMatrix.76,0.0
741,BaryszMatrix.77,0.0
742,BaryszMatrix.78,0.0
743,BaryszMatrix.79,0.0
744,BaryszMatrix.80,0.0
745,BaryszMatrix.81,0.0
746,BaryszMatrix.82,0.0
747,BaryszMatrix.83,0.0
748,BaryszMatrix.84,0.0
749,BaryszMatrix.85,0.0
750,BaryszMatrix.86,0.0
751,BaryszMatrix.87,0.0
752,BaryszMatrix.88,0.0
753,BaryszMatrix.89,0.0
754,BaryszMatrix.90,0.0
755,BaryszMatrix.91,0.0
756,BaryszMatrix.92,0.0
757,BaryszMatrix.93,0.0
758,BaryszMatrix.94,0.0
759,BaryszMatrix.95,0.0
760,BaryszMatrix.96,0.0
761,BaryszMatrix.97,0.0
762,BaryszMatrix.98,0.0
763,BaryszMatrix.99,0.0
764,BaryszMatrix.100,0.0
765,BaryszMatrix.101,0.0
766,BaryszMatrix.102,0.0
767,BaryszMatrix.103,0.0
768,BertzCT,0.0
769,BondCount,0.0
770,BondCount.1,0.0
771,BondCount.2,0.0
772,BondCount.3,0.0
773,BondCount.4,0.0
774,BondCount.5,0.0
775,BondCount.6,0.0
776,BondCount.7,0.0
777,BondCount.8,0.0
778,RNCG,0.0
779,RPCG,0.0
780,CarbonTypes,0.0
781,CarbonTypes.1,0.0
782,CarbonTypes.2,0.0
783,CarbonTypes.3,0.0
784,CarbonTypes.4,0.0
785,CarbonTypes.5,0.0
786,CarbonTypes.6,0.0
787,CarbonTypes.7,0.0
788,CarbonTypes.8,0.0
789,HybridizationRatio,0.0
790,FractionCSP3,0.0
791,Chi,0.0
792,Chi.1,0.0
793,Chi.2,0.0
794,Chi.3,0.0
795,Chi.4,0.0
796,Chi.5,0.0
797,Chi.6,0.0
798,Chi.7,0.0
799,Chi.8,0.0
800,Chi.9,0.0
801,Chi.10,0.016227072
802,Chi.11,0.0
803,Chi.12,0.0
804,Chi.13,0.0
805,Chi.14,0.0
806,Chi.15,0.0
807,Chi.16,0.0
808,Chi.17,0.0
809,Chi.18,0.0
810,Chi.19,0.10944841
811,Chi.20,0.0
812,Chi.21,0.00029883411
813,Chi.22,0.0
814,Chi.23,6.258407e-05
815,Chi.24,0.0
816,Chi.25,0.0
817,Chi.26,0.0003746662
818,Chi.27,0.0
819,Chi.28,0.0
820,Chi.29,0.0
821,Chi.30,0.0
822,Chi.31,0.010523995
823,Chi.32,0.0
824,Chi.33,0.0
825,Chi.34,0.0
826,Chi.35,3.4790013e-08
827,Chi.36,0.0
828,Chi.37,1.2020368e-05
829,Chi.38,2.6140802e-07
830,Chi.39,9.017413e-07
831,Chi.40,0.0
832,Chi.41,0.0
833,Chi.42,0.0
834,Chi.43,0.0
835,Chi.44,0.017855462
836,Chi.45,0.0
837,Chi.46,8.501942e-07
838,Chi.47,0.0
839,Chi.48,0.0
840,Chi.49,0.0
841,Chi.50,0.0
842,Chi.51,0.0
843,Chi.52,0.0
844,Chi.53,4.0060484e-05
845,Chi.54,0.0015444556
846,Chi.55,1.1940125e-05
847,ConstitutionalSum,0.0
848,ConstitutionalSum.1,0.0
849,ConstitutionalSum.2,0.0
850,ConstitutionalSum.3,0.0
851,ConstitutionalSum.4,0.0
852,ConstitutionalSum.5,0.0
853,ConstitutionalSum.6,0.0
854,ConstitutionalSum.7,0.0
855,ConstitutionalMean,0.0
856,ConstitutionalMean.1,0.0
857,ConstitutionalMean.2,0.0
858,ConstitutionalMean.3,0.0
859,ConstitutionalMean.4,0.0
860,ConstitutionalMean.5,0.0
861,ConstitutionalMean.6,0.0
862,ConstitutionalMean.7,0.0
863,DistanceMatrix,0.0
864,DistanceMatrix.1,0.0
865,DistanceMatrix.2,0.0
866,DistanceMatrix.3,0.0
867,DistanceMatrix.4,0.0
868,DistanceMatrix.5,0.0
869,DistanceMatrix.6,0.0
870,DistanceMatrix.7,0.0
871,DistanceMatrix.8,0.0
872,DistanceMatrix.9,0.0
873,DistanceMatrix.10,0.0
874,DistanceMatrix.11,0.0
875,AtomTypeEState,0.0
876,AtomTypeEState.1,0.0
877,AtomTypeEState.2,0.0
878,AtomTypeEState.3,0.0
879,AtomTypeEState.4,0.0
880,AtomTypeEState.5,0.0
881,AtomTypeEState.6,0.0
882,AtomTypeEState.7,0.0
883,AtomTypeEState.8,0.0011450902
884,AtomTypeEState.9,0.0
885,AtomTypeEState.10,0.0
886,AtomTypeEState.11,0.0
887,AtomTypeEState.12,0.0
888,AtomTypeEState.13,0.0
889,AtomTypeEState.14,0.0
890,AtomTypeEState.15,0.0
891,AtomTypeEState.16,0.0
892,AtomTypeEState.17,0.0
893,AtomTypeEState.18,0.0
894,AtomTypeEState.19,0.0
895,AtomTypeEState.20,0.0
896,AtomTypeEState.21,0.0
897,AtomTypeEState.22,0.0
898,AtomTypeEState.23,0.0
899,AtomTypeEState.24,0.0
900,AtomTypeEState.25,0.0
901,AtomTypeEState.26,0.0
902,AtomTypeEState.27,0.0
903,AtomTypeEState.28,0.0
904,AtomTypeEState.29,0.0
905,AtomTypeEState.30,0.0
906,AtomTypeEState.31,0.0
907,AtomTypeEState.32,0.0
908,AtomTypeEState.33,0.0
909,AtomTypeEState.34,0.0
910,AtomTypeEState.35,0.0
911,AtomTypeEState.36,0.0
912,AtomTypeEState.37,0.0
913,AtomTypeEState.38,0.0
914,AtomTypeEState.39,0.0
915,AtomTypeEState.40,0.0
916,AtomTypeEState.41,0.0
917,AtomTypeEState.42,0.0
918,AtomTypeEState.43,0.0
919,AtomTypeEState.44,0.0
920,AtomTypeEState.45,0.0
921,AtomTypeEState.46,0.0
922,AtomTypeEState.47,0.0
923,AtomTypeEState.48,0.0
924,AtomTypeEState.49,0.0
925,AtomTypeEState.50,0.0
926,AtomTypeEState.51,0.0
927,AtomTypeEState.52,0.0
928,AtomTypeEState.53,0.0
929,AtomTypeEState.54,0.0
930,AtomTypeEState.55,0.0
931,AtomTypeEState.56,0.0
932,AtomTypeEState.57,0.0
933,AtomTypeEState.58,0.0
934,AtomTypeEState.59,0.0
935,AtomTypeEState.60,0.0
936,AtomTypeEState.61,0.0
937,AtomTypeEState.62,0.0
938,AtomTypeEState.63,0.0
939,AtomTypeEState.64,0.0
940,AtomTypeEState.65,0.0
941,AtomTypeEState.66,0.0
942,AtomTypeEState.67,0.0
943,AtomTypeEState.68,0.0
944,AtomTypeEState.69,0.0
945,AtomTypeEState.70,0.0
946,AtomTypeEState.71,0.0
947,AtomTypeEState.72,0.0
948,AtomTypeEState.73,0.0
949,AtomTypeEState.74,0.0
950,AtomTypeEState.75,0.0
951,AtomTypeEState.76,0.0
952,AtomTypeEState.77,0.0
953,AtomTypeEState.78,0.0
954,AtomTypeEState.79,0.0
